id1,id2,weight
Rice,Hawaii,1
Idaho,Washington,1
Idaho,Oregon,1
Idaho,NewMexicoState,1
Idaho,WashingtonState,1
Idaho,UtahState,1
Washington,Oregon,1
Washington,Stanford,1
Washington,WashingtonState,1
Washington,MiamiFlorida,1
Washington,OregonState,1
Washington,California,1
Kansas,SouthernMethodist,1
Kansas,IowaState,1
Kansas,Nebraska,1
Kansas,Oklahoma,1
Kansas,Texas,1
Kansas,Missouri,1
Kansas,AlabamaBirmingham,1
SouthernMethodist,Nevada,1
SouthernMethodist,SanJoseState,1
SouthernMethodist,TexasElPaso,1
SouthernMethodist,Tulane,1
SouthernMethodist,Tulsa,1
SouthernMethodist,TexasChristian,1
SouthernMethodist,Hawaii,1
Kent,Pittsburgh,1
Kent,MiamiOhio,1
Kent,Ohio,1
Kent,Marshall,1
Pittsburgh,Temple,1
Pittsburgh,NorthCarolina,1
Pittsburgh,Rutgers,1
Pittsburgh,MiamiFlorida,1
Kentucky,Louisville,1
Kentucky,Vanderbilt,1
Kentucky,MississippiState,1
Kentucky,SouthCarolina,1
Kentucky,Tennessee,1
Kentucky,Mississippi,1
Kentucky,Georgia,1
Kentucky,LouisianaState,1
Kentucky,Indiana,1
Louisville,SouthernMississippi,1
Louisville,Tulane,1
Louisville,Army,1
Louisville,Cincinnati,1
Louisville,AlabamaBirmingham,1
LouisianaTech,LouisianaMonroe,1
LouisianaTech,MiddleTennesseeState,1
LouisianaTech,Tulsa,1
LouisianaTech,LouisianaLafayette,1
LouisianaTech,MiamiFlorida,1
LouisianaTech,Hawaii,1
LouisianaMonroe,Minnesota,1
LouisianaMonroe,MiddleTennesseeState,1
LouisianaMonroe,Memphis,1
LouisianaMonroe,Tennessee,1
LouisianaMonroe,LouisianaLafayette,1
LouisianaMonroe,Arkansas,1
Minnesota,Illinois,1
Minnesota,Ohio,1
Minnesota,Indiana,1
MiamiOhio,Vanderbilt,1
MiamiOhio,Ohio,1
MiamiOhio,Cincinnati,1
MiamiOhio,Marshall,1
Vanderbilt,SouthCarolina,1
Vanderbilt,Tennessee,1
Vanderbilt,Mississippi,1
Vanderbilt,Georgia,1
Vanderbilt,WakeForest,1
MiddleTennesseeState,Illinois,1
MiddleTennesseeState,MississippiState,1
MiddleTennesseeState,LouisianaLafayette,1
MiddleTennesseeState,Maryland,1
MiddleTennesseeState,AlabamaBirmingham,1
Illinois,MichiganState,1
Illinois,Indiana,1
Illinois,California,1
MississippiState,Memphis,1
MississippiState,SouthCarolina,1
MississippiState,Mississippi,1
MississippiState,LouisianaState,1
MississippiState,Arkansas,1
Memphis,SouthernMississippi,1
Memphis,Tennessee,1
Memphis,Tulane,1
Memphis,Army,1
Memphis,Cincinnati,1
Memphis,AlabamaBirmingham,1
Nevada,Oregon,1
Nevada,SanJoseState,1
Nevada,TexasElPaso,1
Nevada,Tulsa,1
Nevada,NevadaLasVegas,1
Nevada,TexasChristian,1
Nevada,Hawaii,1
Oregon,WashingtonState,1
Oregon,OregonState,1
Oregon,California,1
NewMexicoState,SouthCarolina,1
NewMexicoState,TexasElPaso,1
NewMexicoState,Tulsa,1
NewMexicoState,UtahState,1
NewMexicoState,Army,1
NewMexicoState,Georgia,1
SouthCarolina,Tennessee,1
SouthCarolina,Georgia,1
SouthCarolina,Clemson,1
SouthCarolina,Arkansas,1
Ohio,IowaState,1
Ohio,Marshall,1
IowaState,Nebraska,1
IowaState,TexasA&M,1
IowaState,Missouri,1
IowaState,NevadaLasVegas,1
IowaState,OklahomaState,1
SanJoseState,Nebraska,1
SanJoseState,Stanford,1
SanJoseState,TexasElPaso,1
SanJoseState,Tulsa,1
SanJoseState,TexasChristian,1
SanJoseState,Hawaii,1
Nebraska,NotreDame,1
Nebraska,Oklahoma,1
Nebraska,Missouri,1
SouthernMississippi,Tennessee,1
SouthernMississippi,Tulane,1
SouthernMississippi,Cincinnati,1
SouthernMississippi,OklahomaState,1
SouthernMississippi,AlabamaBirmingham,1
Tennessee,Georgia,1
Tennessee,LouisianaState,1
Tennessee,Arkansas,1
Stanford,WashingtonState,1
Stanford,NotreDame,1
Stanford,Texas,1
Stanford,OregonState,1
Stanford,California,1
WashingtonState,OregonState,1
WashingtonState,California,1
Temple,Navy,1
Temple,Rutgers,1
Temple,MiamiFlorida,1
Temple,Maryland,1
Navy,NotreDame,1
Navy,Toledo,1
Navy,Tulane,1
Navy,Army,1
Navy,AirForce,1
Navy,Rutgers,1
Navy,WakeForest,1
Navy,TexasChristian,1
TexasA&M,NotreDame,1
TexasA&M,TexasElPaso,1
TexasA&M,Oklahoma,1
TexasA&M,Texas,1
TexasA&M,OklahomaState,1
NotreDame,AirForce,1
NotreDame,Rutgers,1
NotreDame,MichiganState,1
TexasElPaso,Oklahoma,1
TexasElPaso,Tulsa,1
TexasElPaso,TexasChristian,1
TexasElPaso,Hawaii,1
Oklahoma,Texas,1
Oklahoma,OklahomaState,1
Toledo,Marshall,1
Tulane,Mississippi,1
Tulane,Army,1
Tulane,Cincinnati,1
Tulane,LouisianaLafayette,1
Mississippi,Georgia,1
Mississippi,LouisianaState,1
Mississippi,NevadaLasVegas,1
Mississippi,Arkansas,1
Tulsa,NorthCarolina,1
Tulsa,OklahomaState,1
Tulsa,TexasChristian,1
Tulsa,Hawaii,1
NorthCarolina,Marshall,1
NorthCarolina,Clemson,1
NorthCarolina,WakeForest,1
NorthCarolina,Maryland,1
Army,Cincinnati,1
Army,AirForce,1
Army,AlabamaBirmingham,1
Cincinnati,Indiana,1
Cincinnati,AlabamaBirmingham,1
AirForce,NevadaLasVegas,1
Rutgers,MiamiFlorida,1
Georgia,Arkansas,1
LouisianaState,AlabamaBirmingham,1
LouisianaState,Arkansas,1
LouisianaLafayette,Texas,1
LouisianaLafayette,AlabamaBirmingham,1
Texas,Missouri,1
Texas,OklahomaState,1
Marshall,MichiganState,1
MichiganState,Missouri,1
Missouri,Clemson,1
Missouri,OklahomaState,1
Clemson,WakeForest,1
Clemson,Maryland,1
NevadaLasVegas,Hawaii,1
WakeForest,Maryland,1
OregonState,California,1
TexasChristian,Hawaii,1
