id1,id2,weight
A National Party No More,Useful Idiots,1
A National Party No More,Let Freedom Ring,1
A National Party No More,Bias,1
A National Party No More,Deliver Us from Evil,1
A National Party No More,Give Me a Break,1
A National Party No More,The Enemy Within,1
A National Party No More,The Real America,1
A National Party No More,Who's Looking Out for You?,1
A National Party No More,The Official Handbook Vast Right Wing Conspiracy,1
A National Party No More,Power Plays,1
Bush Country,Legacy,1
Bush Country,Off with Their Heads,1
Bush Country,Rumsfeld's War,1
Bush Country,Ten Minutes from Normal,1
Bush Country,Hating America,1
Bush Country,Spin Sisters,1
Bush Country,Give Me a Break,1
Bush Country,The Official Handbook Vast Right Wing Conspiracy,1
Bush Country,Arrogance,1
Bush Country,The Perfect Wife,1
Bush Country,The Bushes,1
Bush Country,Things Worth Fighting For,1
Bush Country,"Surprise, Security, the American Experience",1
Bush Country,Allies,1
Dereliction of Duty,Legacy,1
Dereliction of Duty,Off with Their Heads,1
Dereliction of Duty,Breakdown,1
Dereliction of Duty,Betrayal,1
Dereliction of Duty,The Right Man,1
Dereliction of Duty,Hillary's Scheme,1
Dereliction of Duty,Useful Idiots,1
Dereliction of Duty,Let Freedom Ring,1
Dereliction of Duty,Bias,1
Dereliction of Duty,Slander,1
Dereliction of Duty,The Savage Nation,1
Dereliction of Duty,Fighting Back,1
Legacy,Off with Their Heads,1
Legacy,Persecution,1
Legacy,Rumsfeld's War,1
Legacy,Shut Up and Sing,1
Legacy,Ten Minutes from Normal,1
Legacy,Hillary's Scheme,1
Legacy,The French Betrayal of America,1
Legacy,Endgame,1
Legacy,Spin Sisters,1
Legacy,Dangerous Dimplomacy,1
Legacy,The Official Handbook Vast Right Wing Conspiracy,1
Legacy,Arrogance,1
Legacy,Things Worth Fighting For,1
Legacy,We Will Prevail,1
Off with Their Heads,Persecution,1
Off with Their Heads,Rumsfeld's War,1
Off with Their Heads,Breakdown,1
Off with Their Heads,Shut Up and Sing,1
Off with Their Heads,Meant To Be,1
Off with Their Heads,Tales from the Left Coast,1
Off with Their Heads,Hating America,1
Off with Their Heads,The Death of Right and Wrong,1
Off with Their Heads,Useful Idiots,1
Off with Their Heads,Those Who Trespass,1
Off with Their Heads,Slander,1
Off with Their Heads,The Savage Nation,1
Off with Their Heads,Deliver Us from Evil,1
Off with Their Heads,Give Me a Break,1
Off with Their Heads,Who's Looking Out for You?,1
Off with Their Heads,Power Plays,1
Off with Their Heads,Arrogance,1
Off with Their Heads,Hollywood Interrupted,1
Off with Their Heads,Fighting Back,1
Persecution,Shut Up and Sing,1
Persecution,Dangerous Dimplomacy,1
Persecution,The Death of Right and Wrong,1
Persecution,Deliver Us from Evil,1
Persecution,The Enemy Within,1
Persecution,The Real America,1
Persecution,Who's Looking Out for You?,1
Persecution,Arrogance,1
Persecution,The Faith of George W Bush,1
Rumsfeld's War,The Third Terrorist,1
Rumsfeld's War,Endgame,1
Rumsfeld's War,Rise of the Vulcans,1
Breakdown,Betrayal,1
Breakdown,Fighting Back,1
Shut Up and Sing,Arrogance,1
The Right Man,Fighting Back,1
The Right Man,We Will Prevail,1
The Right Man,Bush at War,1
Ten Minutes from Normal,Hating America,1
Ten Minutes from Normal,Deliver Us from Evil,1
Ten Minutes from Normal,The Perfect Wife,1
Ten Minutes from Normal,The Bushes,1
Ten Minutes from Normal,Why Courage Matters,1
Ten Minutes from Normal,The Faith of George W Bush,1
Hillary's Scheme,Tales from the Left Coast,1
The French Betrayal of America,The Third Terrorist,1
The French Betrayal of America,Deliver Us from Evil,1
The French Betrayal of America,Allies,1
Tales from the Left Coast,Spin Sisters,1
Tales from the Left Coast,The Death of Right and Wrong,1
Tales from the Left Coast,Useful Idiots,1
Tales from the Left Coast,Arrogance,1
Tales from the Left Coast,Hollywood Interrupted,1
Hating America,Endgame,1
Hating America,Deliver Us from Evil,1
Hating America,Arrogance,1
Hating America,Why Courage Matters,1
The Third Terrorist,Deliver Us from Evil,1
Endgame,Deliver Us from Evil,1
Endgame,The Official Handbook Vast Right Wing Conspiracy,1
Endgame,Arrogance,1
Endgame,Why Courage Matters,1
Spin Sisters,Deliver Us from Evil,1
Spin Sisters,Give Me a Break,1
Spin Sisters,Arrogance,1
Spin Sisters,Hollywood Interrupted,1
All the Shah's Men,The Great Unraveling,1
All the Shah's Men,American Dynasty,1
The Price of Loyalty,"House of Bush, House of Saud",1
The Price of Loyalty,Rise of the Vulcans,1
The Price of Loyalty,The Great Unraveling,1
The Price of Loyalty,Rogue Nation,1
The Price of Loyalty,The Sorrows of Empire,1
The Price of Loyalty,Big Lies,1
The Price of Loyalty,The Lies of George W. Bush,1
The Price of Loyalty,Worse Than Watergate,1
The Price of Loyalty,Plan of Attack,1
The Price of Loyalty,Bush at War,1
The Price of Loyalty,Bushwomen,1
The Price of Loyalty,The Bubble of American Supremacy,1
The Price of Loyalty,The Politics of Truth,1
The Price of Loyalty,Fanatics and Fools,1
The Price of Loyalty,Bushwhacked,1
The Price of Loyalty,Lies and the Lying Liars Who Tell Them,1
The Price of Loyalty,Had Enough?,1
The Price of Loyalty,"Dude, Where's My Country?",1
"House of Bush, House of Saud",The Bushes,1
"House of Bush, House of Saud",Big Lies,1
"House of Bush, House of Saud",The Lies of George W. Bush,1
"House of Bush, House of Saud",Worse Than Watergate,1
"House of Bush, House of Saud",Plan of Attack,1
"House of Bush, House of Saud",Bush at War,1
"House of Bush, House of Saud",The New Pearl Harbor,1
"House of Bush, House of Saud",The Politics of Truth,1
"House of Bush, House of Saud",The Exception to the Rulers,1
The Death of Right and Wrong,Useful Idiots,1
Useful Idiots,Bias,1
Useful Idiots,Slander,1
Useful Idiots,The Savage Nation,1
Useful Idiots,Arrogance,1
The O'Reilly Factor,Let Freedom Ring,1
The O'Reilly Factor,Those Who Trespass,1
The O'Reilly Factor,Bias,1
The O'Reilly Factor,Slander,1
The O'Reilly Factor,The Savage Nation,1
Let Freedom Ring,Those Who Trespass,1
Let Freedom Ring,Bias,1
Let Freedom Ring,Slander,1
Let Freedom Ring,The Savage Nation,1
Let Freedom Ring,Deliver Us from Evil,1
Let Freedom Ring,The Real America,1
Let Freedom Ring,Who's Looking Out for You?,1
Those Who Trespass,Give Me a Break,1
Those Who Trespass,Arrogance,1
Bias,Slander,1
Bias,Arrogance,1
Slander,The Savage Nation,1
The Savage Nation,Deliver Us from Evil,1
The Savage Nation,The Enemy Within,1
Deliver Us from Evil,Give Me a Break,1
Deliver Us from Evil,The Enemy Within,1
Deliver Us from Evil,Who's Looking Out for You?,1
Deliver Us from Evil,The Official Handbook Vast Right Wing Conspiracy,1
Deliver Us from Evil,Arrogance,1
Deliver Us from Evil,Why Courage Matters,1
Deliver Us from Evil,Hollywood Interrupted,1
Give Me a Break,Arrogance,1
Give Me a Break,Hollywood Interrupted,1
The Enemy Within,The Real America,1
The Enemy Within,Arrogance,1
The Real America,We Will Prevail,1
The Official Handbook Vast Right Wing Conspiracy,Arrogance,1
Power Plays,Arrogance,1
Power Plays,Buck Up Suck Up,1
Arrogance,Hollywood Interrupted,1
The Perfect Wife,The Bushes,1
The Perfect Wife,The Faith of George W Bush,1
The Bushes,The Faith of George W Bush,1
The Bushes,Rise of the Vulcans,1
The Bushes,American Dynasty,1
The Bushes,Plan of Attack,1
Things Worth Fighting For,Rise of the Vulcans,1
"Surprise, Security, the American Experience",Allies,1
"Surprise, Security, the American Experience",Rise of the Vulcans,1
"Surprise, Security, the American Experience",America Unbound,1
"Surprise, Security, the American Experience",The Choice,1
"Surprise, Security, the American Experience",Colossus,1
Allies,Rise of the Vulcans,1
Allies,America Unbound,1
Why Courage Matters,Plan of Attack,1
We Will Prevail,The Faith of George W Bush,1
Rise of the Vulcans,America Unbound,1
Rise of the Vulcans,The Choice,1
Rise of the Vulcans,Soft Power,1
Rise of the Vulcans,Colossus,1
Rise of the Vulcans,Bush at War,1
Rise of the Vulcans,Disarming Iraq,1
Downsize This!,Stupid White Men,1
Downsize This!,Rush Limbaugh Is a Big Fat Idiot,1
Downsize This!,The Best Democracy Money Can Buy,1
Downsize This!,The Culture of Fear,1
Downsize This!,"Dude, Where's My Country?",1
Stupid White Men,The Best Democracy Money Can Buy,1
Stupid White Men,The Culture of Fear,1
Stupid White Men,Bushwhacked,1
Stupid White Men,Lies and the Lying Liars Who Tell Them,1
Stupid White Men,"Dude, Where's My Country?",1
Rush Limbaugh Is a Big Fat Idiot,Lies and the Lying Liars Who Tell Them,1
Rush Limbaugh Is a Big Fat Idiot,We're Right They're Wrong,1
Rush Limbaugh Is a Big Fat Idiot,Shrub,1
The Best Democracy Money Can Buy,The Culture of Fear,1
The Best Democracy Money Can Buy,Bushwhacked,1
The Best Democracy Money Can Buy,"Dude, Where's My Country?",1
The Best Democracy Money Can Buy,Thieves in High Places,1
The Culture of Fear,"Dude, Where's My Country?",1
America Unbound,The Choice,1
America Unbound,The Great Unraveling,1
America Unbound,Rogue Nation,1
America Unbound,Soft Power,1
America Unbound,Colossus,1
America Unbound,The Sorrows of Empire,1
The Choice,Rogue Nation,1
The Choice,Soft Power,1
The Choice,Colossus,1
The Choice,Disarming Iraq,1
The Great Unraveling,Rogue Nation,1
The Great Unraveling,The Sorrows of Empire,1
The Great Unraveling,American Dynasty,1
The Great Unraveling,Big Lies,1
The Great Unraveling,The Lies of George W. Bush,1
The Great Unraveling,Plan of Attack,1
The Great Unraveling,The Bubble of American Supremacy,1
The Great Unraveling,Bushwhacked,1
The Great Unraveling,Disarming Iraq,1
The Great Unraveling,Lies and the Lying Liars Who Tell Them,1
The Great Unraveling,The Buying of the President 2004,1
The Great Unraveling,Perfectly Legal,1
The Great Unraveling,Hegemony or Survival,1
The Great Unraveling,Had Enough?,1
The Great Unraveling,What Liberal Media?,1
The Great Unraveling,The Clinton Wars,1
The Great Unraveling,"Dude, Where's My Country?",1
The Great Unraveling,Thieves in High Places,1
Rogue Nation,The Future of Freedom,1
Rogue Nation,Empire,1
Soft Power,Against All Enemies,1
Colossus,Empire,1
The Sorrows of Empire,Against All Enemies,1
The Sorrows of Empire,American Dynasty,1
The Sorrows of Empire,Worse Than Watergate,1
The Sorrows of Empire,Hegemony or Survival,1
Against All Enemies,American Dynasty,1
Against All Enemies,Big Lies,1
Against All Enemies,The Lies of George W. Bush,1
Against All Enemies,Worse Than Watergate,1
Against All Enemies,Plan of Attack,1
Against All Enemies,Bush at War,1
Against All Enemies,The New Pearl Harbor,1
Against All Enemies,Bushwomen,1
Against All Enemies,The Bubble of American Supremacy,1
Against All Enemies,Living History,1
Against All Enemies,The Politics of Truth,1
Against All Enemies,Fanatics and Fools,1
American Dynasty,Big Lies,1
American Dynasty,The Lies of George W. Bush,1
American Dynasty,Worse Than Watergate,1
American Dynasty,Plan of Attack,1
American Dynasty,The New Pearl Harbor,1
American Dynasty,Bushwomen,1
American Dynasty,The Bubble of American Supremacy,1
American Dynasty,The Politics of Truth,1
American Dynasty,Bushwhacked,1
American Dynasty,Disarming Iraq,1
American Dynasty,Lies and the Lying Liars Who Tell Them,1
American Dynasty,MoveOn's 50 Ways to Love Your Country,1
American Dynasty,The Buying of the President 2004,1
American Dynasty,Perfectly Legal,1
American Dynasty,Hegemony or Survival,1
American Dynasty,The Exception to the Rulers,1
American Dynasty,Freethinkers,1
Big Lies,The Lies of George W. Bush,1
Big Lies,Worse Than Watergate,1
Big Lies,The Politics of Truth,1
Big Lies,Fanatics and Fools,1
Big Lies,Bushwhacked,1
Big Lies,Lies and the Lying Liars Who Tell Them,1
Big Lies,Perfectly Legal,1
Big Lies,Freethinkers,1
Big Lies,Had Enough?,1
Big Lies,"It's Still the Economy, Stupid!",1
Big Lies,We're Right They're Wrong,1
Big Lies,What Liberal Media?,1
Big Lies,The Clinton Wars,1
Big Lies,Weapons of Mass Deception,1
Big Lies,"Dude, Where's My Country?",1
Big Lies,Thieves in High Places,1
The Lies of George W. Bush,Worse Than Watergate,1
The Lies of George W. Bush,The New Pearl Harbor,1
The Lies of George W. Bush,Bushwomen,1
The Lies of George W. Bush,The Politics of Truth,1
The Lies of George W. Bush,Bushwhacked,1
The Lies of George W. Bush,MoveOn's 50 Ways to Love Your Country,1
The Lies of George W. Bush,The Buying of the President 2004,1
The Lies of George W. Bush,The Exception to the Rulers,1
The Lies of George W. Bush,Weapons of Mass Deception,1
The Lies of George W. Bush,"Dude, Where's My Country?",1
Worse Than Watergate,Plan of Attack,1
Worse Than Watergate,Bush at War,1
Worse Than Watergate,The New Pearl Harbor,1
Worse Than Watergate,Bushwomen,1
Worse Than Watergate,The Politics of Truth,1
Worse Than Watergate,Fanatics and Fools,1
Worse Than Watergate,Bushwhacked,1
Worse Than Watergate,The Exception to the Rulers,1
Worse Than Watergate,Freethinkers,1
Plan of Attack,Bush at War,1
Plan of Attack,The Politics of Truth,1
Plan of Attack,Fanatics and Fools,1
Plan of Attack,Bushwhacked,1
Plan of Attack,Lies and the Lying Liars Who Tell Them,1
Bushwomen,Bushwhacked,1
Bushwomen,The Exception to the Rulers,1
Bushwomen,Thieves in High Places,1
Living History,Bushwhacked,1
Living History,Lies and the Lying Liars Who Tell Them,1
Living History,The Clinton Wars,1
The Politics of Truth,Bushwhacked,1
Fanatics and Fools,Bushwhacked,1
Fanatics and Fools,MoveOn's 50 Ways to Love Your Country,1
Fanatics and Fools,Thieves in High Places,1
Bushwhacked,Lies and the Lying Liars Who Tell Them,1
Bushwhacked,MoveOn's 50 Ways to Love Your Country,1
Bushwhacked,The Buying of the President 2004,1
Bushwhacked,Perfectly Legal,1
Bushwhacked,"It's Still the Economy, Stupid!",1
Bushwhacked,What Liberal Media?,1
Bushwhacked,The Clinton Wars,1
Bushwhacked,"Dude, Where's My Country?",1
Bushwhacked,Thieves in High Places,1
Bushwhacked,Shrub,1
Lies and the Lying Liars Who Tell Them,Perfectly Legal,1
Lies and the Lying Liars Who Tell Them,Had Enough?,1
Lies and the Lying Liars Who Tell Them,The Clinton Wars,1
Lies and the Lying Liars Who Tell Them,Thieves in High Places,1
Lies and the Lying Liars Who Tell Them,Shrub,1
MoveOn's 50 Ways to Love Your Country,Weapons of Mass Deception,1
The Buying of the President 2004,Perfectly Legal,1
Hegemony or Survival,The Exception to the Rulers,1
Hegemony or Survival,"Dude, Where's My Country?",1
The Exception to the Rulers,Weapons of Mass Deception,1
The Exception to the Rulers,Thieves in High Places,1
Had Enough?,"It's Still the Economy, Stupid!",1
Had Enough?,"Dude, Where's My Country?",1
Had Enough?,Buck Up Suck Up,1
"It's Still the Economy, Stupid!",We're Right They're Wrong,1
"It's Still the Economy, Stupid!",What Liberal Media?,1
"It's Still the Economy, Stupid!",Shrub,1
"It's Still the Economy, Stupid!",Buck Up Suck Up,1
We're Right They're Wrong,Buck Up Suck Up,1
What Liberal Media?,The Clinton Wars,1
What Liberal Media?,Thieves in High Places,1
Weapons of Mass Deception,Thieves in High Places,1
"Dude, Where's My Country?",Thieves in High Places,1
Thieves in High Places,Shrub,1
The Future of Freedom,Empire,1
